date, cuisine , MEAL TYPE , dietary tag ,course, Spice Level ,servingTemp, allergen ,Protein,cooking_method,Origin Country,Occasion,packaging,organic,Fairtrade,RESTAURANT CHAIN/,calories_kcal, fat g ,protein g,carbs g, sugarG ,Salt G,Cost £,serve size g?,PREP TIME MIN,Cook Time Min
"Mar 19, 2024",missing,breakfast,vegan,main,HOT,NaN,dairy,pork,,France,FORMAL,plastic,yes,NO,fine dining,15181,5922,3699," 8,531",£16332,1359,10319,£13313,£12262,6729
"Mar 07, 2024",NA,Dinner,vegetarian,Starter, fiery ,roomTemp, FISH ,tofu,fried,mexico, Casual ,paper,no,yes,INDEPENDENT,NaN,£2250,11609,772,"18,225",£16271,18253,15315,11174,£1243
17/05/2021,chinese,Lunch,vegan, STARTER ,fiery,room temp,nuts, tofu ,fried,india, holiday ,METAL,yes,,NaN,£8528,18776,14646,12025,13158," 8,690",6494,9194," 4,277",1005
2023-03-09,,Dinner,Vegan,drink,Mild,hot,None,pork,grilled,,Holiday,compostable,no,NO,FINE DINING,£376,90,18757,2833,"15,045",3306,£72,£13094,8016,14057
2022-02-22,Indian,-999,keto,main,fiery,hot,gluten,lamb,RAW,missing,NaN,compostable,yes,yes,FINE DINING,£3906,"14,489",14451,,3210," 9,733",£5158,15922,18085," 1,112"
2022-07-24, ITALIAN ,Breakfast,halal,Drink,medium,COLD,none,BEANS,Raw,greece,Birthday,glass,no,No,INDEPENDENT,4206,£2021,-999,15351,£8037,7023,£12450,2668," 1,172"," 9,754"
2022-11-23,CHINESE,Dinner,,-999, Medium ,Room Temp,soy,tofu,Raw,China,NA,COMPOSTABLE,no,yes,Independent,,4330,14035,1525,16523,7613,NA,18134,3061,£14946
2023-03-09,mexican,LUNCH,keto,side,,NA,GLUTEN, beef ,BAKED,mexico,birthday,Paper,NO,YES,fast_food,589," 2,532",,"17,204","10,057",NA,5015,£14488,NA,£16090
"May 14, 2024",GREEK, breakfast ,HALAL,sweet,,Hot,Soy,beef,,Mexico,birthday, plastic ,yes,no,Independent,1768," 3,985",18245,6829,18043,4521,5026,18359,NaN,19510
2024-10-07,mexican,BREAKFAST,gluten-free,drink,Fiery,cold, NUTS ,lamb, raw ,france,casual,paper,Yes,YES,INDEPENDENT,   755,"10,338",-999,missing,"19,839","15,047",£11697,"12,239",£6741,9622
2023-10-06,french,Snack,vegan,side,Hot,cold,-999,beef,RAW,china, formal ,plastic,Yes,NO,franchise,13141,11678,NaN,"14,837",17215,2343,1690,18096,,£18262
09/10/2022,FRENCH,lunch,keto,Main,HOT,room temp,FISH,beef,GRILLED,china,holiday,plastic,YES,YES,NA,8880,£1456,18766,9212,19646,13318,16742,7122,2860,"15,071"
"Oct 24, 2023",greek,lunch,gluten-free,main,hot,hot,fish,Beef,RAW,italy,holiday,paper,no,yes,fine_dining,9868,£1326,5596,£4963,£3652,-999,NA,£4150,493,
2024-03-07,greek,,GLUTEN-FREE,,medium,cold,nuts,beans, grilled ,china,Formal,paper,yes,NaN,street_food,15696,"18,263",10138,18715,10059," 2,578",9436,   620,569,NaN
02/12/2024,Greek,,Gluten-Free, side ,MILD,missing,None, beef ,steamed,france,FORMAL,metal,NO,No, independent ,£8005,£1572,"12,242",-999,£7545,   147,15586,£5742,6822,missing
missing, Mexican ,lunch,missing, starter ,,Hot,NUTS,tofu,steamed,Italy,Holiday,plastic,no,yes,STREET FOOD,£5186,6395,£11403,£18276,,1190,-999,missing,    99,1346
27/01/2021,greek,dinner,vegan,DRINK,MILD, cold ,soy, tofu ,raw,france,casual,glass,no,,NA,missing,missing," 7,560"," 7,519",11595,17161,10029,3682,7491,4201
2023-12-29,french,Lunch,-999,sweet,HOT,ROOM TEMP,fish,Chicken,STEAMED,,HOLIDAY,compostable,no,NO,fast_food,8957,5065,7136,7246,11171,4081,7546,10215,18049,missing
2023-04-14,french,, halal ,Drink,Fiery,Hot,Dairy,chicken,BAKED,mexico,casual,compostable,no,-999,STREET FOOD,13666,£8771,16023,NaN,6601,   576,8430,18299,6189,£19956
27/04/2024,CHINESE,DESSERT,-999,SIDE,MILD,cold,NA,PORK,steamed,MEXICO,casual,paper,Yes,Yes,fine_dining,2959,£10731,14758,8180,9656,£18443,15309,4034,missing," 6,792"
21/07/2021,indian,NaN,KOSHER,main,fiery,missing,Egg,BEANS,, italy ,formal,glass,NO,no,fineDining," 7,949","19,687",8653," 1,589",11101,1390,"12,115",13533,19851,18925
20/01/2022,chinese,dessert,vegan,main,missing,cold,Nuts,lamb,BAKED,MEXICO,BIRTHDAY,compostable,NO, No ,FRANCHISE,"18,545",NaN,3898,1655,3540,"10,642",-999,7347,£75,16149
19/04/2023,italian,,vegetarian,Drink,NaN,HOT,egg, beans ,RAW,mexico,BIRTHDAY,glass, yes ,no,street_food,13653,"19,898",1247,16292,17561,£940,7577,6208,19482,£41
20/08/2024,italian,brunch,vegetarian,Main,medium,Room Temp,none, beef ,steamed,greece,missing,paper,yes,no,FINE DINING,£9666,12272,14724,3321," 6,970","10,278",18577,£14962,£11497,13542
-999, mexican ,Snack,kosher,MAIN,MEDIUM,HOT,SOY,beef,baked,FRANCE, BIRTHDAY ,paper,yes,no,fastFood,6222,missing,16774,missing,11092,14242,"19,128",16052,"17,983",13974
16/06/2024,mexican,DESSERT,-999,MAIN,mild,cold,NA,missing,BAKED,Mexico,casual,glass, yes ,No,Fast Food,£10882,15671,"11,306","13,538","13,799",£13001,3203,NA,679,202
2021-03-10,ITALIAN, Brunch ,Halal, side ,mild,HOT,none,beef,grilled,italy,Formal, glass ,no,NO,independent," 7,985",14297," 1,906",6277,"18,371",3664," 9,489",7036,"18,226",12381
18/11/2022,Mexican,brunch,NA,drink,mild,Hot,fish,PORK,steamed,china,holiday,PLASTIC,yes,yes,FRANCHISE,£8896,11461,12317,8172," 5,489",4242,9514,8622,13423,9236
15/04/2023,NA,DESSERT,KOSHER,starter,fiery,NaN,none,Pork,BAKED, china ,formal,glass,Yes,-999,fast_food,991,£19684," 2,984",12122,11446,£2314,11018,16173,9807," 6,712"
2022-12-13,mexican, dessert ,GLUTEN-FREE,starter,hot,cold,Egg,tofu, baked ,mexico,birthday,missing,NO,NO,franchise,16366,,NA,13143,13630,,"11,254","19,928",392," 9,295"
2024-05-26,mexican,dessert,vegetarian,DRINK,Fiery, HOT ,None, tofu ,raw,india,NA,COMPOSTABLE,no,yes,,"15,033",6880,-999,£3101,17236,4060,19246,"15,133",£15284,14718
20/01/2021,indian,missing,KOSHER,DRINK,medium, cold ,NA, beans ,grilled,mexico,birthday,plastic,NaN,No,fine_dining,18117,,4782,NaN," 5,919","15,823",1688,17777,17297,11775
